> Shore Bin # 1, Level 1
20	80.4024
19.6249	80.5054
19.8123	80.2042
18.9926	80.3334
19.5698	80.1363
19.2599	80.0795
18.71	80.202
17.7377	80.1259
18.2998	80.0204
18.9274	80.0433
18.8728	80
> Shore Bin # 1, Level 1
16.4257	80
16.2698	80.0587
16.0818	80
> Shore Bin # 1, Level 1
18.6694	80
18.6352	80.0096
18.5872	80
> Shore Bin # 2, Level 1
26.9509	80
26.8176	80.1508
25.6797	80.152
25.3298	80.2704
24.7726	80.2417
24.8301	80.3462
24.4298	80.2438
24.5924	80.3142
24.1248	80.3471
24.3525	80.2692
23.7398	80.2788
23.6475	80.1216
23.4148	80.1938
23.0747	80.1038
23.3326	80.4208
22.7948	80.5046
22.7648	80.3113
22.6024	80.4166
22.3273	80.3966
22.2646	80
> Shore Bin # 2, Level 1
22.2222	80
22.0772	80.11
21.6023	80.11
21.8221	80.2608
20.8598	80.1962
20.4073	80.405
20.065	80.3845
20	80.4024
> Shore Bin # 4, Level 1
50	80.9235
48.9824	80.7808
49.6675	80.6749
49.1922	80.5225
48.73	80.4863
48.3499	80.553
47.4699	80.4678
48.2824	80.415
47.5973	80.3966
48.0047	80.3012
47.31	80.3104
47.2149	80.3804
46.7524	80.3159
46.985	80.1736
46.99	80.1738
47.9249	80.247
48.1523	80.1924
47.6875	80.0508
48.1398	80.1204
48.3398	80.0728
48.4349	80.1871
49.0872	80.1709
48.4976	80.2916
48.7475	80.3751
49.5601	80.3487
49.6648	80.4813
50	80.4982
> Shore Bin # 4, Level 1
44.9751	80.587
45.565	80.508
46.0649	80.5554
46.2301	80.4421
46.5747	80.542
47.4026	80.5867
47.6249	80.7704
48.1347	80.6503
48.7575	80.6558
48.4698	80.7988
47.4148	80.8579
46.9248	80.7463
44.9699	80.587
44.9751	80.587
> Shore Bin # 5, Level 1
50	80.4982
51.0001	80.5487
51.8074	80.7158
51.2448	80.8013
50.2025	80.7509
50.9894	80.8562
50.8598	80.9503
50.0848	80.853
50.4274	80.9267
50.1448	80.9438
50	80.9235
> Shore Bin # 5, Level 1
60	80.8002
59.6724	80.7909
59.3573	80.4758
59.6672	80.3749
59.9551	80.3955
59.98	80.3987
60	80.4018
> Shore Bin # 6, Level 1
62.9899	80.6854
63.4348	80.6178
64.1501	80.6587
65.2074	80.84
65.3875	81.0192
65.0048	81.173
64.3951	81.1829
64.0822	80.965
63.3297	80.958
62.6722	80.8376
62.985	80.6862
62.9899	80.6854
> Shore Bin # 6, Level 1
60	80.4018
60.3098	80.4479
61.0898	80.3587
61.6674	80.4675
62.1973	80.6625
62.0398	80.8588
60	80.8002
> Shore Bin # 9, Level 1
93.7171	80
94.5901	80.1372
97.3048	80.2205
97.1373	80.5634
98.1923	80.6517
96.8273	80.9216
96.6073	81.0709
96.1375	81.0649
96.5124	81.0909
